sec,mV,BPM
6.56,0.009452845,64.3776824
6.561,0.021263334,64.3776824
6.562,0.035627443,64.3776824
6.563,0.05126836,64.3776824
6.564,0.066909278,64.3776824
6.565,0.081273387,64.3776824
6.566,0.093083876,64.3776824
6.567,0.101063936,64.3776824
6.568,0.104894365,64.3776824
6.569,0.104575162,64.3776824
6.57,0.099787126,64.3776824
6.571,0.091168661,64.3776824
6.572,0.080315779,64.3776824
6.573,0.067866886,64.3776824
6.574,0.054779587,64.3776824
6.575,0.0432883,64.3776824
6.576,0.033712228,64.3776824
6.577,0.027647382,64.3776824
6.578,0.025732168,64.3776824
6.579,0.027966585,64.3776824
6.58,0.034031431,64.3776824
6.581,0.043607503,64.3776824
6.582,0.055417992,64.3776824
6.583,0.06850529,64.3776824
6.584,0.081273387,64.3776824
6.585,0.092445471,64.3776824
6.586,0.101063936,64.3776824
6.587,0.105532769,64.3776824
6.588,0.105851972,64.3776824
6.589,0.101383138,64.3776824
6.59,0.092126268,64.3776824
6.591,0.079358172,64.3776824
6.592,0.064036457,64.3776824
6.593,0.047118729,64.3776824
6.594,0.030201002,64.3776824
6.595,0.014560084,64.3776824
6.596,0.001472785,64.3776824
6.597,-0.008422489,64.3776824
6.598,-0.01384893,64.3776824
6.599,-0.014806538,64.3776824
6.6,-0.011614513,64.3776824
6.601,-0.004272858,64.3776824
6.602,0.005303214,64.3776824
6.603,0.016475298,64.3776824
6.604,0.027647382,64.3776824
6.605,0.037542657,64.3776824
6.606,0.044884312,64.3776824
6.607,0.048714741,64.3776824
6.608,0.048714741,64.3776824
6.609,0.044245908,64.3776824
6.61,0.035946645,64.3776824
6.611,0.024136156,64.3776824
6.612,0.009772048,64.3776824
6.613,-0.006188073,64.3776824
6.614,-0.022467395,64.3776824
6.615,-0.037150706,64.3776824
6.616,-0.049280397,64.3776824
6.617,-0.05757966,64.3776824
6.618,-0.061090886,64.3776824
6.619,-0.060133279,64.3776824
6.62,-0.055345243,64.3776824
6.621,-0.046726778,64.3776824
6.622,-0.036193099,64.3776824
6.623,-0.02438261,64.3776824
6.624,-0.012252918,64.3776824
6.625,-0.001400037,64.3776824
6.626,0.007218428,64.3776824
6.627,0.012006465,64.3776824
6.628,0.012964072,64.3776824
6.629,0.009452845,64.3776824
6.63,0.002430392,64.3776824
6.631,-0.008103287,64.3776824
6.632,-0.021190586,64.3776824
6.633,-0.035554694,64.3776824
6.634,-0.0495996,64.3776824
6.635,-0.062367696,64.3776824
6.636,-0.071943768,64.3776824
6.637,-0.077689412,64.3776824
6.638,-0.078966221,64.3776824
6.639,-0.075135792,64.3776824
6.64,-0.067474935,64.3776824
6.641,-0.055983648,64.3776824
6.642,-0.042577147,64.3776824
6.643,-0.027893836,64.3776824
6.644,-0.013529728,64.3776824
6.645,-0.000761632,64.3776824
6.646,0.00881444,64.3776824
6.647,0.014560084,64.3776824
6.648,0.016156096,64.3776824
6.649,0.013283274,64.3776824
6.65,0.006580024,64.3776824
6.651,-0.004272858,64.3776824
6.652,-0.017360157,64.3776824
6.653,-0.032043467,64.3776824
6.654,-0.046407576,64.3776824
6.655,-0.059494874,64.3776824
6.656,-0.069390149,64.3776824
6.657,-0.075454995,64.3776824
6.658,-0.077051007,64.3776824
6.659,-0.073858983,64.3776824
6.66,-0.066517327,64.3776824
6.661,-0.055345243,64.3776824
6.662,-0.041938742,64.3776824
6.663,-0.027255431,64.3776824
6.664,-0.012572121,64.3776824
6.665,0.000515178,64.3776824
6.666,0.010410453,64.3776824
6.667,0.016794501,64.3776824
6.668,0.018709715,64.3776824
6.669,0.016156096,64.3776824
6.67,0.009452845,64.3776824
6.671,-0.000761632,64.3776824
6.672,-0.013529728,64.3776824
6.673,-0.027574634,64.3776824
6.674,-0.041938742,64.3776824
6.675,-0.054706838,64.3776824
6.676,-0.064602113,64.3776824
6.677,-0.070986161,64.3776824
6.678,-0.072901375,64.3776824
6.679,-0.070028554,64.3776824
6.68,-0.063325303,64.3776824
6.681,-0.053430029,64.3776824
6.682,-0.040661932,64.3776824
6.683,-0.026936229,64.3776824
6.684,-0.013529728,64.3776824
6.685,-0.002038441,64.3776824
6.686,0.006899226,64.3776824
6.687,0.01136806,64.3776824
6.688,0.012006465,64.3776824
6.689,0.008495238,64.3776824
6.69,0.001153583,64.3776824
6.691,-0.009699299,64.3776824
6.692,-0.0231058,64.3776824
6.693,-0.037469908,64.3776824
6.694,-0.052153219,64.3776824
6.695,-0.065240518,64.3776824
6.696,-0.076093399,64.3776824
6.697,-0.083754257,64.3776824
6.698,-0.086946281,64.3776824
6.699,-0.085988674,64.3776824
6.7,-0.081200638,64.3776824
6.701,-0.07353978,64.3776824
6.702,-0.063644506,64.3776824
6.703,-0.052791624,64.3776824
6.704,-0.042257944,64.3776824
6.705,-0.033320277,64.3776824
6.706,-0.026936229,64.3776824
6.707,-0.023744205,64.3776824
6.708,-0.024063407,64.3776824
6.709,-0.027893836,64.3776824
6.71,-0.034597087,64.3776824
6.711,-0.042896349,64.3776824
6.712,-0.051514814,64.3776824
6.713,-0.059175672,64.3776824
6.714,-0.063963708,64.3776824
6.715,-0.063963708,64.3776824
6.716,-0.05757966,64.3776824
6.717,-0.043215552,64.3776824
6.718,-0.019913776,64.3776824
6.719,0.012325667,64.3776824
6.72,0.05382198,64.3776824
6.721,0.103617555,64.3776824
6.722,0.161073988,64.3776824
6.723,0.223956862,64.3776824
6.724,0.290989367,64.3776824
6.725,0.359617885,64.3776824
6.726,0.427288795,64.3776824
6.727,0.492406085,64.3776824
6.728,0.553373745,64.3776824
6.729,0.609553368,64.3776824
6.73,0.659668146,64.3776824
6.731,0.70403728,64.3776824
6.732,0.742022367,64.3776824
6.733,0.772985,64.3776824
6.734,0.796286776,64.3776824
6.735,0.812246896,64.3776824
6.736,0.820546159,64.3776824
6.737,0.821184563,64.3776824
6.738,0.814800515,64.3776824
6.739,0.801713217,64.3776824
6.74,0.781284263,64.3776824
6.741,0.754152058,64.3776824
6.742,0.719997401,64.3776824
6.743,0.678501088,64.3776824
6.744,0.630301525,64.3776824
6.745,0.575079508,64.3776824
6.746,0.513792647,64.3776824
6.747,0.447079344,63.42494715
6.748,0.37621641,63.42494715
6.749,0.302799856,63.42494715
6.75,0.228425696,63.42494715
6.751,0.15596675,63.42494715
6.752,0.086699828,63.42494715
6.753,0.023497751,63.42494715
6.754,-0.032043467,63.42494715
6.755,-0.078327816,63.42494715
6.756,-0.114078486,63.42494715
6.757,-0.138976273,63.42494715
6.758,-0.153340382,63.42494715
6.759,-0.157170811,63.42494715
6.76,-0.15174437,63.42494715
6.761,-0.138976273,63.42494715
6.762,-0.120781736,63.42494715
6.763,-0.099075973,63.42494715
6.764,-0.076093399,63.42494715
6.765,-0.054387636,63.42494715
6.766,-0.035235492,63.42494715
6.767,-0.020552181,63.42494715
6.768,-0.010656906,63.42494715
6.769,-0.00586887,63.42494715
6.77,-0.006507275,63.42494715
6.771,-0.011295311,63.42494715
6.772,-0.019275371,63.42494715
6.773,-0.029170646,63.42494715
6.774,-0.039385123,63.42494715
6.775,-0.048961195,63.42494715
6.776,-0.05630285,63.42494715
6.777,-0.060771684,63.42494715
6.778,-0.061410089,63.42494715
6.779,-0.058218065,63.42494715
6.78,-0.051514814,63.42494715
6.781,-0.041938742,63.42494715
6.782,-0.030447455,63.42494715
6.783,-0.018956169,63.42494715
6.784,-0.007784085,63.42494715
6.785,0.00083438,63.42494715
6.786,0.006580024,63.42494715
6.787,0.007856833,63.42494715
6.788,0.005622416,63.42494715
6.789,-0.001080834,63.42494715
6.79,-0.011295311,63.42494715
6.791,-0.02438261,63.42494715
6.792,-0.03906592,63.42494715
6.793,-0.054387636,63.42494715
6.794,-0.068432542,63.42494715
6.795,-0.079923828,63.42494715
6.796,-0.087903888,63.42494715
6.797,-0.091734317,63.42494715
6.798,-0.091095913,63.42494715
6.799,-0.085669472,63.42494715
6.8,-0.076412602,63.42494715
6.801,-0.063963708,63.42494715
6.802,-0.0495996,63.42494715
6.803,-0.034277884,63.42494715
6.804,-0.019275371,63.42494715
6.805,-0.006507275,63.42494715
6.806,0.002749595,63.42494715
6.807,0.007537631,63.42494715
6.808,0.008176036,63.42494715
6.809,0.004664809,63.42494715
6.81,-0.002996049,63.42494715
6.811,-0.01384893,63.42494715
6.812,-0.026617027,63.42494715
6.813,-0.04034273,63.42494715
6.814,-0.052791624,63.42494715
6.815,-0.063325303,63.42494715
6.816,-0.070666959,63.42494715
6.817,-0.073858983,63.42494715
6.818,-0.072901375,63.42494715
6.819,-0.067794137,63.42494715
6.82,-0.058537267,63.42494715
6.821,-0.046726778,63.42494715
6.822,-0.033001075,63.42494715
6.823,-0.018636966,63.42494715
6.824,-0.005230465,63.42494715
6.825,0.005941619,63.42494715
6.826,0.013602477,63.42494715
6.827,0.017432905,63.42494715
6.828,0.016794501,63.42494715
6.829,0.012006465,63.42494715
6.83,0.003707202,63.42494715
6.831,-0.007784085,63.42494715
6.832,-0.021190586,63.42494715
6.833,-0.034916289,63.42494715
6.834,-0.048003588,63.42494715
6.835,-0.058218065,63.42494715
6.836,-0.064921315,63.42494715
6.837,-0.067474935,63.42494715
6.838,-0.065240518,63.42494715
6.839,-0.05885647,63.42494715
6.84,-0.048641993,63.42494715
6.841,-0.035554694,63.42494715
6.842,-0.020552181,63.42494715
6.843,-0.005549668,63.42494715
6.844,0.008495238,63.42494715
6.845,0.020944132,63.42494715
6.846,0.029881799,63.42494715
6.847,0.034669835,63.42494715
6.848,0.034669835,63.42494715
6.849,0.030520204,63.42494715
6.85,0.022540144,63.42494715
6.851,0.01136806,63.42494715
6.852,-0.001080834,63.42494715
6.853,-0.014168133,63.42494715
6.854,-0.026617027,63.42494715
6.855,-0.036512301,63.42494715
6.856,-0.043215552,63.42494715
6.857,-0.045769171,63.42494715
6.858,-0.044173159,63.42494715
6.859,-0.038108313,63.42494715
6.86,-0.028213039,63.42494715
6.861,-0.015444942,63.42494715
6.862,-0.001400037,63.42494715
6.863,0.012964072,63.42494715
6.864,0.026370573,63.42494715
6.865,0.037223455,63.42494715
6.866,0.044884312,63.42494715
6.867,0.048395539,63.42494715
6.868,0.047437932,63.42494715
6.869,0.042011491,63.42494715
6.87,0.032754621,63.42494715
6.871,0.021263334,63.42494715
6.872,0.007856833,63.42494715
6.873,-0.005230465,63.42494715
6.874,-0.017679359,63.42494715
6.875,-0.027574634,63.42494715
6.876,-0.034277884,63.42494715
6.877,-0.036512301,63.42494715
6.878,-0.034277884,63.42494715
6.879,-0.027574634,63.42494715
6.88,-0.017040954,63.42494715
6.881,-0.003953656,63.42494715
6.882,0.010410453,63.42494715
6.883,0.025412966,63.42494715
6.884,0.038819467,63.42494715
6.885,0.049991551,63.42494715
6.886,0.057652409,63.42494715
6.887,0.060844433,63.42494715
6.888,0.059886825,63.42494715
6.889,0.054460385,63.42494715
6.89,0.045522717,63.42494715
6.891,0.033393026,63.42494715
6.892,0.019986525,63.42494715
6.893,0.006580024,63.42494715
6.894,-0.006188073,63.42494715
6.895,-0.016083347,63.42494715
6.896,-0.022786598,63.42494715
6.897,-0.025340217,63.42494715
6.898,-0.0231058,63.42494715
6.899,-0.016721752,63.42494715
6.9,-0.006826477,63.42494715
6.901,0.005941619,63.42494715
6.902,0.020305727,63.42494715
6.903,0.034989038,63.42494715
6.904,0.048395539,63.42494715
6.905,0.059886825,63.42494715
6.906,0.067547683,63.42494715
6.907,0.07105891,63.42494715
6.908,0.070101302,63.42494715
6.909,0.064674862,63.42494715
6.91,0.055737194,63.42494715
6.911,0.043926705,63.42494715
6.912,0.031158609,63.42494715
6.913,0.01807131,63.42494715
6.914,0.006899226,63.42494715
6.915,-0.002357644,63.42494715
6.916,-0.007784085,63.42494715
6.917,-0.009060894,63.42494715
6.918,-0.006188073,63.42494715
6.919,0.001153583,63.42494715
6.92,0.012006465,63.42494715
6.921,0.025732168,63.42494715
6.922,0.040734681,63.42494715
6.923,0.056056397,63.42494715
6.924,0.0697821,63.42494715
6.925,0.081273387,63.42494715
6.926,0.088934244,63.42494715
6.927,0.092764673,63.42494715
6.928,0.092445471,63.42494715
6.929,0.087657435,63.42494715
6.93,0.079358172,63.42494715
6.931,0.068186088,63.42494715
6.932,0.055098789,63.42494715
6.933,0.041692288,63.42494715
6.934,0.030201002,63.42494715
6.935,0.021263334,63.42494715
6.936,0.016475298,63.42494715
6.937,0.016475298,63.42494715
6.938,0.020944132,63.42494715
6.939,0.029562597,63.42494715
6.94,0.042011491,63.42494715
6.941,0.057014004,63.42494715
6.942,0.073612529,63.42494715
6.943,0.089891852,63.42494715
6.944,0.105213567,63.42494715
6.945,0.117662461,63.42494715
6.946,0.126280926,63.42494715
6.947,0.13074976,63.42494715
6.948,0.13074976,63.42494715
6.949,0.126600128,63.42494715
6.95,0.11893927,63.42494715
6.951,0.108724794,63.42494715
6.952,0.096914304,63.42494715
6.953,0.084784613,63.42494715
6.954,0.073931731,63.42494715
6.955,0.064994064,63.42494715
6.956,0.059248421,63.42494715
6.957,0.057333206,63.42494715
6.958,0.059248421,63.42494715
6.959,0.065632469,63.42494715
6.96,0.076166148,63.42494715
6.961,0.089253447,63.42494715
6.962,0.103936757,63.42494715
6.963,0.118620068,63.42494715
6.964,0.131707367,63.42494715
6.965,0.142560249,63.42494715
6.966,0.149901904,63.42494715
6.967,0.153093928,63.42494715
6.968,0.152455523,63.42494715
6.969,0.147667487,63.42494715
6.97,0.139368224,63.42494715
6.971,0.129153747,63.42494715
6.972,0.117662461,63.42494715
6.973,0.106490377,63.42494715
6.974,0.096914304,63.42494715
6.975,0.090211054,63.42494715
6.976,0.08701903,63.42494715
6.977,0.08829584,63.42494715
6.978,0.09372228,63.42494715
6.979,0.10297915,63.42494715
6.98,0.115747246,63.42494715
6.981,0.130111355,63.42494715
6.982,0.14543307,63.42494715
6.983,0.160435583,63.42494715
6.984,0.173522882,63.42494715
6.985,0.183418156,63.42494715
6.986,0.189483002,63.42494715
6.987,0.190759812,63.42494715
6.988,0.187567788,63.42494715
6.989,0.179587728,63.42494715
6.99,0.168415643,63.42494715
6.991,0.154370738,63.42494715
6.992,0.13872982,63.42494715
6.993,0.123408104,63.42494715
6.994,0.109363198,63.42494715
6.995,0.097871912,63.42494715
6.996,0.089891852,63.42494715
6.997,0.086380625,63.42494715
6.998,0.087657435,63.42494715
6.999,0.092764673,63.42494715
7,0.101063936,63.42494715
7.001,0.111597615,63.42494715
7.002,0.123088902,63.42494715
7.003,0.134260986,63.42494715
7.004,0.143198653,63.42494715
7.005,0.149263499,63.42494715
7.006,0.151497916,63.42494715
7.007,0.148944297,63.42494715
7.008,0.141921844,63.42494715
7.009,0.13074976,63.42494715
7.01,0.115747246,63.42494715
7.011,0.097871912,63.42494715
7.012,0.078719767,63.42494715
7.013,0.059567623,63.42494715
7.014,0.041692288,63.42494715
7.015,0.026370573,63.42494715
7.016,0.015198489,63.42494715
7.017,0.007856833,63.42494715
7.018,0.005622416,63.42494715
7.019,0.007218428,63.42494715
7.02,0.012006465,63.42494715
7.021,0.019667322,63.42494715
7.022,0.028285787,63.42494715
7.023,0.03658505,63.42494715
7.024,0.043607503,63.42494715
7.025,0.048076336,63.42494715
7.026,0.048714741,63.42494715
7.027,0.045203515,63.42494715
7.028,0.036904252,63.42494715
7.029,0.024455358,63.42494715
7.03,0.00881444,63.42494715
7.031,-0.008422489,63.42494715
7.032,-0.026617027,63.42494715
7.033,-0.044173159,63.42494715
7.034,-0.059814077,63.42494715
7.035,-0.072582173,63.42494715
7.036,-0.08151984,63.42494715
7.037,-0.085988674,63.42494715
7.038,-0.085988674,63.42494715
7.039,-0.08151984,63.42494715
7.04,-0.07353978,63.42494715
7.041,-0.063006101,63.42494715
7.042,-0.051514814,63.42494715
7.043,-0.040661932,63.42494715
7.044,-0.031405063,63.42494715
7.045,-0.025021015,63.42494715
7.046,-0.022148193,63.42494715
7.047,-0.023744205,63.42494715
7.048,-0.029809051,63.42494715
7.049,-0.039704325,63.42494715
7.05,-0.053110826,63.42494715
7.051,-0.069070947,63.42494715
7.052,-0.085669472,63.42494715
7.053,-0.102267997,63.42494715
7.054,-0.116312903,63.42494715
7.055,-0.127484987,63.42494715
7.056,-0.134188237,63.42494715
7.057,-0.136103452,63.42494715
7.058,-0.132911428,63.42494715
7.059,-0.125888975,63.42494715
7.06,-0.115036093,63.42494715
7.061,-0.101948794,63.42494715
7.062,-0.087903888,63.42494715
7.063,-0.073858983,63.42494715
7.064,-0.061729291,63.42494715
7.065,-0.052472421,63.42494715
7.066,-0.046726778,63.42494715
7.067,-0.045130766,63.42494715
7.068,-0.048003588,63.42494715
7.069,-0.054706838,63.42494715
7.07,-0.064602113,63.42494715
7.071,-0.076731804,63.42494715
7.072,-0.090138305,63.42494715
7.073,-0.103225604,63.42494715
7.074,-0.114716891,63.42494715
7.075,-0.123016153,63.42494715
7.076,-0.127804189,63.42494715
7.077,-0.128123392,63.42494715
7.078,-0.124292963,63.42494715
7.079,-0.116632105,63.42494715
7.08,-0.105779223,63.42494715
7.081,-0.093011127,63.42494715
7.082,-0.079285424,63.42494715
7.083,-0.066517327,63.42494715
7.084,-0.055345243,63.42494715
7.085,-0.047365183,63.42494715
7.086,-0.043534754,63.42494715
7.087,-0.044173159,63.42494715
7.088,-0.049280397,63.42494715
7.089,-0.058218065,63.42494715
7.09,-0.070347756,63.42494715
7.091,-0.08407346,63.42494715
7.092,-0.09875677,63.42494715
7.093,-0.112482474,63.42494715
7.094,-0.124292963,63.42494715
7.095,-0.132911428,63.42494715
7.096,-0.137380261,63.42494715
7.097,-0.137061059,63.42494715
7.098,-0.131953821,63.42494715
7.099,-0.122696951,63.42494715
7.1,-0.110567259,63.42494715
7.101,-0.096522353,63.42494715
7.102,-0.08151984,63.42494715
7.103,-0.067155732,63.42494715
7.104,-0.054706838,63.42494715
7.105,-0.045130766,63.42494715
7.106,-0.040023528,63.42494715
7.107,-0.039385123,63.42494715
7.108,-0.043215552,63.42494715
7.109,-0.051195612,63.42494715
7.11,-0.062048494,63.42494715
7.111,-0.075454995,63.42494715
7.112,-0.089499901,63.42494715
7.113,-0.102906402,63.42494715
7.114,-0.114397688,63.42494715
7.115,-0.122377748,63.42494715
7.116,-0.126208177,63.42494715
7.117,-0.12525057,63.42494715
7.118,-0.119824129,63.42494715
7.119,-0.110567259,63.42494715
7.12,-0.098118365,63.42494715
7.121,-0.08407346,63.42494715
7.122,-0.069070947,63.42494715
7.123,-0.054706838,63.42494715
7.124,-0.042257944,63.42494715
7.125,-0.03363948,63.42494715
7.126,-0.028851443,63.42494715
7.127,-0.028532241,63.42494715
7.128,-0.032681872,63.42494715
7.129,-0.040661932,63.42494715
7.13,-0.051834017,63.42494715
7.131,-0.064921315,63.42494715
7.132,-0.078647019,63.42494715
7.133,-0.09205352,63.42494715
7.134,-0.103225604,63.42494715
7.135,-0.111524867,63.42494715
7.136,-0.1159937,63.42494715
7.137,-0.115674498,63.42494715
7.138,-0.110886462,63.42494715
7.139,-0.102267997,63.42494715
7.14,-0.09077671,63.42494715
7.141,-0.077051007,63.42494715
7.142,-0.063006101,63.42494715
7.143,-0.0495996,63.42494715
7.144,-0.038108313,63.42494715
7.145,-0.030447455,63.42494715
7.146,-0.026617027,63.42494715
7.147,-0.027574634,63.42494715
7.148,-0.032681872,63.42494715
7.149,-0.041938742,63.42494715
7.15,-0.053749231,63.42494715
7.151,-0.067155732,63.42494715
7.152,-0.081200638,63.42494715
7.153,-0.094607139,63.42494715
7.154,-0.105460021,63.42494715
7.155,-0.113120879,63.42494715
7.156,-0.116951307,63.42494715
7.157,-0.115674498,63.42494715
7.158,-0.109928855,63.42494715
7.159,-0.10003358,63.42494715
7.16,-0.087265484,63.42494715
7.161,-0.072262971,63.42494715
7.162,-0.056622053,63.42494715
7.163,-0.041938742,63.42494715
7.164,-0.029809051,63.42494715
7.165,-0.020871383,63.42494715
7.166,-0.01640255,63.42494715
7.167,-0.016721752,63.42494715
7.168,-0.021190586,63.42494715
7.169,-0.029489848,63.42494715
7.17,-0.040981135,63.42494715
7.171,-0.054387636,63.42494715
7.172,-0.068113339,63.42494715
7.173,-0.081200638,63.42494715
7.174,-0.092372722,63.42494715
7.175,-0.10003358,63.42494715
7.176,-0.103544806,63.42494715
7.177,-0.102906402,63.42494715
7.178,-0.097799163,63.42494715
7.179,-0.089499901,63.42494715
7.18,-0.078327816,63.42494715
7.181,-0.06555972,63.42494715
7.182,-0.052153219,63.42494715
7.183,-0.039385123,63.42494715
7.184,-0.028213039,63.42494715
7.185,-0.019913776,63.42494715
7.186,-0.015764145,63.42494715
7.187,-0.015764145,63.42494715
7.188,-0.020552181,63.42494715
7.189,-0.028851443,63.42494715
7.19,-0.04034273,63.42494715
7.191,-0.053110826,63.42494715
7.192,-0.066517327,63.42494715
7.193,-0.078647019,63.42494715
7.194,-0.088223091,63.42494715
7.195,-0.094607139,63.42494715
7.196,-0.096522353,63.42494715
7.197,-0.094287937,63.42494715
7.198,-0.087584686,63.42494715
7.199,-0.077370209,63.42494715
7.2,-0.06428291,63.42494715
7.201,-0.049918802,63.42494715
7.202,-0.035554694,63.42494715
7.203,-0.022467395,63.42494715
7.204,-0.011614513,63.42494715
7.205,-0.004272858,63.42494715
7.206,-0.001400037,63.42494715
7.207,-0.002996049,63.42494715
7.208,-0.009060894,63.42494715
7.209,-0.018636966,63.42494715
7.21,-0.030766658,63.42494715
7.211,-0.044173159,63.42494715
7.212,-0.057898862,63.42494715
7.213,-0.070666959,63.42494715
7.214,-0.080881436,63.42494715
7.215,-0.087584686,63.42494715
7.216,-0.089819103,63.42494715
7.217,-0.087903888,63.42494715
7.218,-0.08151984,63.42494715
7.219,-0.071624566,63.42494715
7.22,-0.058537267,63.42494715
7.221,-0.043853956,63.42494715
7.222,-0.028851443,63.42494715
7.223,-0.014806538,63.42494715
7.224,-0.003315251,63.42494715
7.225,0.004345607,63.42494715
7.226,0.007537631,63.42494715
7.227,0.006580024,63.42494715
7.228,0.00083438,63.42494715
7.229,-0.008422489,63.42494715
7.23,-0.020871383,63.42494715
7.231,-0.034277884,63.42494715
7.232,-0.04832279,63.42494715
7.233,-0.060771684,63.42494715
7.234,-0.070986161,63.42494715
7.235,-0.077370209,63.42494715
7.236,-0.079604626,63.42494715
7.237,-0.077689412,63.42494715
7.238,-0.071305363,63.42494715
7.239,-0.061090886,63.42494715
7.24,-0.048641993,63.42494715
7.241,-0.034597087,63.42494715
7.242,-0.020552181,63.42494715
7.243,-0.007784085,63.42494715
7.244,0.00211119,63.42494715
7.245,0.007856833,63.42494715
7.246,0.009772048,63.42494715
7.247,0.007537631,63.42494715
7.248,0.001472785,63.42494715
7.249,-0.008422489,63.42494715
7.25,-0.020871383,63.42494715
7.251,-0.034916289,63.42494715
7.252,-0.048961195,63.42494715
7.253,-0.061410089,63.42494715
7.254,-0.071624566,63.42494715
7.255,-0.077689412,63.42494715
7.256,-0.079604626,63.42494715
7.257,-0.076731804,63.42494715
7.258,-0.069390149,63.42494715
7.259,-0.058218065,63.42494715
7.26,-0.043853956,63.42494715
7.261,-0.028213039,63.42494715
7.262,-0.012891323,63.42494715
7.263,0.00083438,63.42494715
7.264,0.01136806,63.42494715
7.265,0.018390513,63.42494715
7.266,0.020624929,63.42494715
7.267,0.018709715,63.42494715
7.268,0.012325667,63.42494715
7.269,0.003068797,63.42494715
7.27,-0.009060894,63.42494715
7.271,-0.022786598,63.42494715
7.272,-0.036193099,63.42494715
7.273,-0.048641993,63.42494715
7.274,-0.058218065,63.42494715
7.275,-0.064602113,63.42494715
7.276,-0.066198125,63.42494715
7.277,-0.063325303,63.42494715
7.278,-0.055983648,63.42494715
7.279,-0.044492361,63.42494715
7.28,-0.030447455,63.42494715
7.281,-0.014806538,63.42494715
7.282,0.001153583,63.42494715
7.283,0.015198489,63.42494715
7.284,0.026689775,63.42494715
7.285,0.034031431,63.42494715
7.286,0.036904252,63.42494715
7.287,0.03530824,63.42494715
7.288,0.028924192,63.42494715
7.289,0.019028917,63.42494715
7.29,0.006580024,63.42494715
7.291,-0.007464882,63.42494715
7.292,-0.021190586,63.42494715
7.293,-0.033958682,63.42494715
7.294,-0.043853956,63.42494715
7.295,-0.050238005,63.42494715
7.296,-0.052472421,63.42494715
7.297,-0.049918802,63.42494715
7.298,-0.043215552,63.42494715
7.299,-0.033320277,63.42494715
7.3,-0.020871383,63.42494715
7.301,-0.00714568,63.42494715
7.302,0.006580024,63.42494715
7.303,0.018390513,63.42494715
7.304,0.027966585,63.42494715
7.305,0.034031431,63.42494715
7.306,0.035627443,63.42494715
7.307,0.032435419,63.42494715
7.308,0.025093763,63.42494715
7.309,0.014240881,63.42494715
7.31,0.001472785,63.42494715
7.311,-0.012891323,63.42494715
7.312,-0.027255431,63.42494715
7.313,-0.040023528,63.42494715
7.314,-0.050238005,63.42494715
7.315,-0.05630285,63.42494715
7.316,-0.058218065,63.42494715
7.317,-0.055345243,63.42494715
7.318,-0.04832279,63.42494715
7.319,-0.037789111,63.42494715
7.32,-0.025021015,63.42494715
7.321,-0.010976109,63.42494715
7.322,0.003068797,63.42494715
7.323,0.015198489,63.42494715
7.324,0.024774561,63.42494715
7.325,0.030839406,63.42494715
7.326,0.032435419,63.42494715
7.327,0.029562597,63.42494715
7.328,0.022540144,63.42494715
7.329,0.012325667,63.42494715
7.33,-0.000123227,63.42494715
7.331,-0.014487335,63.42494715
7.332,-0.028532241,63.42494715
7.333,-0.041300337,63.42494715
7.334,-0.051195612,63.42494715
7.335,-0.057260458,63.42494715
7.336,-0.059175672,63.42494715
7.337,-0.056622053,63.42494715
7.338,-0.049918802,63.42494715
7.339,-0.039704325,63.42494715
7.34,-0.026936229,63.42494715
7.341,-0.012891323,63.42494715
7.342,0.001153583,63.42494715
7.343,0.013283274,63.42494715
7.344,0.022859346,63.42494715
7.345,0.028285787,63.42494715
7.346,0.029881799,63.42494715
7.347,0.027008978,63.42494715
7.348,0.019986525,63.42494715
7.349,0.009772048,63.42494715
7.35,-0.002357644,63.42494715
7.351,-0.016083347,63.42494715
7.352,-0.029170646,63.42494715
7.353,-0.040981135,63.42494715
7.354,-0.049918802,63.42494715
7.355,-0.055345243,63.42494715
7.356,-0.05630285,63.42494715
7.357,-0.053430029,63.42494715
7.358,-0.046726778,63.42494715
7.359,-0.036831504,63.42494715
7.36,-0.02438261,63.42494715
7.361,-0.010976109,63.42494715
7.362,0.002430392,63.42494715
7.363,0.013921679,63.42494715
7.364,0.022859346,63.42494715
7.365,0.028285787,63.42494715
7.366,0.029243394,63.42494715
7.367,0.025412966,63.42494715
7.368,0.017752108,63.42494715
7.369,0.006899226,63.42494715
7.37,-0.006188073,63.42494715
7.371,-0.019913776,63.42494715
7.372,-0.033001075,63.42494715
7.373,-0.044492361,63.42494715
7.374,-0.052472421,63.42494715
7.375,-0.056941255,63.42494715
7.376,-0.056941255,63.42494715
7.377,-0.052791624,63.42494715
7.378,-0.044492361,63.42494715
7.379,-0.033320277,63.42494715
7.38,-0.019594574,63.42494715
7.381,-0.004911263,63.42494715
7.382,0.009133643,63.42494715
7.383,0.021582537,63.42494715
7.384,0.031158609,63.42494715
7.385,0.036904252,63.42494715
7.386,0.038181062,63.42494715
7.387,0.034989038,63.42494715
7.388,0.02732818,63.42494715
7.389,0.016794501,63.42494715
7.39,0.004026404,63.42494715
7.391,-0.009699299,63.42494715
7.392,-0.023425003,63.42494715
7.393,-0.035235492,63.42494715
7.394,-0.044173159,63.42494715
7.395,-0.049280397,63.42494715
7.396,-0.050238005,63.42494715
7.397,-0.046726778,63.42494715
7.398,-0.039385123,63.42494715
7.399,-0.028851443,63.42494715
7.4,-0.01640255,63.42494715
7.401,-0.002996049,63.42494715
7.402,0.009772048,63.42494715
